TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-23 16:55:35.892,0.4524345,-0.01999685,0.13252228,0.5020771,0.35999015,-0.014309451,-0.07551019,0.2929573,0.5701839,0.3637239,-0.0017205139,0.41603872,0.19426717,-0.20534104,-0.29601708,0.1656221,0.034302853,-0.362137,-0.62792355,-0.114597954,1009.34064,835.2747,830.4396,1051.6483,998.46155,0.2841796875,-0.04510498046875,0.95367431640625,2.91595458984375,-2.49725341796875,2.474822998046875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:36.920,0.35263366,0.27567875,0.47967568,0.22329101,-0.2661767,0.38875848,0.20721643,0.09618031,0.1536967,0.42450228,0.058533836,0.31543195,0.08280811,-0.2549436,-0.25795084,-0.006849161,9.5345615E-4,-0.3260527,-0.46003953,-0.10508021,660.40295,790.14655,805.8608,637.4359,685.78754,0.284912109375,-0.0399169921875,0.9593505859375,2.773895263671875,-2.504730224609375,3.162689208984375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:37.929,0.6993273,-0.27720815,-0.18905438,0.7247734,0.54157436,-0.30276936,-0.2872563,0.4801268,0.52371013,-0.023407968,-0.051748574,0.23890197,0.2561485,-0.15922353,-0.13775957,0.20670725,-0.014719426,-0.38313535,-0.46916923,-0.076188095,1053.2601,815.12823,805.05493,1088.3151,1186.227,0.28521728515625,-0.05059814453125,0.9674072265625,2.743988037109375,-2.968292236328125,2.8411865234375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:38.959,0.16394225,0.32880625,0.62713826,0.717548,0.05061026,0.12106795,0.32748762,0.4866969,-8.902096E-5,0.050531812,0.27707112,0.05448507,0.11655025,-0.25076917,-0.04751453,0.18093784,-0.074426435,-0.32426122,-0.3015765,-0.13531443,684.9817,792.5641,799.41394,672.8938,566.1172,0.28515625,-0.050048828125,0.9593505859375,3.102874755859375,-2.579498291015625,2.6617431640625,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:39.981,0.32577488,0.09820522,0.28719315,0.1630538,0.1059491,-0.24395087,0.0040951227,0.4379637,0.10868571,-0.044651177,0.12302708,0.47475982,0.09546061,-0.15346897,-0.03731965,0.04669115,-0.12853713,-0.31560183,-0.34270304,-0.053096827,899.7436,828.4249,828.4249,926.7399,841.31866,0.28173828125,-0.043212890625,0.9630126953125,3.117828369140625,-3.2598876953125,2.25799560546875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:40.986,0.33720756,-0.5068863,-0.24993972,0.43755904,0.16455719,-0.60467434,-0.06015261,0.33427984,0.4244599,0.025098711,-0.1593616,0.58756006,0.15629096,-0.12090369,-0.16037905,0.091003224,-0.08611928,-0.49425927,-0.49335036,-0.086940505,639.85345,780.07324,783.69965,608.8278,626.55676,0.28118896484375,-0.04327392578125,0.9620361328125,2.40753173828125,-2.691650390625,2.459869384765625,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
